1144	8
1145	5
1146	6
1147	10
1148	7
1149	5
1150	6
1151	7
1152	6
1153	3
1154	6
1155	9
1156	11
1157	8
1158	5
1159	10
1160	1
1161	6
1162	5
1163	6
1164	8
1165	8
1166	6
1167	5
1168	11
1169	4
1170	9
1171	8
1172	5
1173	3
1174	5
1175	5
1176	3
1177	7
1178	11
1179	8
1180	9
1181	5
1182	5
1183	10
1184	5
1185	3
1186	6
1187	10
1188	9
1189	6
1190	4
1191	6
1192	7
1193	7
1194	7
1195	6
1196	9
1197	4
1198	5
1199	14
1200	5
1201	8
1202	6
1203	11
1204	5
1205	7
1206	6
1207	5
1208	3
1209	7
1210	6
1211	3
1212	6
1213	3
1214	6
1215	5
1216	6
1217	9
1218	8
1219	6
1220	4
1221	6
1222	5
1223	4
1224	14
1225	10
1226	4
1227	5
1228	5
1229	7
1230	5
1231	8
1232	2
1233	9
1234	7
1235	3
1236	8
1237	5
1238	7
1239	4
1240	11
1241	5
1242	8
1243	4
1244	4
1245	5
1246	13
1247	5
1248	4
1249	5
1250	5
1251	9
1252	9
1253	3
1254	9
1255	3
1256	7
1257	7
1258	3
1259	4
1260	6
1261	7
1262	4
1263	9
1264	3
1265	5
1266	6
1267	5
1268	4
1269	4
1270	2
1271	7
1272	8
1273	4
1274	6
1275	7
1276	8
1277	8
1278	12
1279	5
1280	5
1281	8
1282	6
1283	6
1284	8
1285	7
1286	9
1287	5
1288	8
1289	5
1290	9
1291	4
1292	7
1293	4
1294	4
1295	2
1296	5
1297	4
1298	9
1299	8
1300	3
1301	7
1302	7
1303	8
1304	3
1305	5
1306	6
1307	3
1308	7
1309	2
1310	6
1311	4
1312	9
1313	7
1314	12
1315	6
1316	7
1317	2
1318	8
1319	6
1320	10
1321	6
1322	8
1323	5
1324	7
1325	6
1326	4
1327	3
1328	8
1329	6
1330	6
1331	6
1332	6
1333	6
1334	2
1335	5
1336	8
1337	8
1338	7
1339	7
1340	8
1341	5
1342	7
1343	6
1344	5
1345	7
1346	8
1347	7
1348	6
1349	6
1350	6
1351	3
1352	11
1353	5
1354	11
1355	9
1356	11
1357	8
1358	12
1359	4
1360	2
1361	14
1362	6
1363	10
1364	4
1365	3
1366	5
1367	8
1368	4
1369	11
1370	7
1371	4
1372	3
1373	9
1374	9
1375	7
1376	6
1377	7
1378	39
1379	5
1380	11
1381	3
1382	9
1383	5
1384	1
1385	5
1386	8
1387	4
1388	4
1389	6
1390	3
1391	5
1392	9
1393	8
1394	3
1395	11
1396	4
1397	0
1398	4
1399	6
1400	6
1401	4
1402	6
1403	12
1404	6
1405	6
1406	8
1407	11
1408	12
1409	9
1410	6
1411	7
1412	1
1413	3
1414	6
1415	11
1416	6
1417	5
1418	5
1419	8
1420	2
1421	6
1422	5
1423	8
1424	11
1425	7
1426	5
1427	10
1428	4
1429	6
1430	7
1431	5
1432	6
1433	7
1434	5
1435	4
1436	9
1437	5
1438	5
1439	16
1440	5
1441	11
1442	7
1443	9
1444	6
1445	4
1446	7
1447	5
1448	3
1449	14
1450	3
1451	6
1452	5
1453	5
1454	9
1455	5
1456	8
1457	8
1458	7
1459	11
1460	4
1461	4
1462	11
1463	4
1464	8
1465	3
1466	3
1467	5
1468	5
1469	4
1470	11
1471	7
1472	7
1473	4
1474	7
1475	9
1476	5
1477	8
1478	3
1479	5
1480	5
1481	2
1482	10
1483	6
1484	5
1485	4
1486	3
1487	5
1488	8
1489	5
1490	3
1491	3
1492	4
1493	10
1494	6
1495	7
1496	6
1497	13
1498	5
1499	3
1500	3
1501	11
1502	5
1503	10
1504	5
1505	12
1506	11
1507	2
1508	9
1509	8
1510	4
1511	6
1512	8
1513	3
1514	10
1515	5
1516	3
1517	8
1518	5
1519	6
1520	8
1521	3
1522	8
1523	4
1524	5
1525	5
1526	6
1527	12
1528	3
1529	10
1530	7
1531	3
1532	7
1533	84
1534	3
1535	4
1536	5
1537	4
1538	13
1539	5
1540	8
1541	7
1542	7
1543	9
1544	3
1545	4
1546	16
1547	7
1548	9
1549	16
1550	12
1551	3
1552	11
1553	12
1554	9
1555	6
1556	5
1557	1
1558	6
1559	4
1560	14
1561	6
1562	7
1563	5
1564	4
1565	7
1566	6
1567	10
1568	4
1569	8
1570	5
1571	4
1572	4
1573	7
1574	7
1575	2
1576	7
1577	6
1578	6
1579	10
1580	7
1581	4
1582	8
1583	9
1584	12
1585	10
1586	111
1587	4
1588	4
1589	4
1590	9
1591	2
1592	6
1593	9
1594	5
1595	5
1596	8
1597	5
1598	9
1599	4
1600	5
1601	4
1602	8
1603	7
1604	6
1605	12
1606	4
1607	4
1608	11
1609	3
1610	2
1611	6
1612	6
1613	9
1614	5
1615	8
1616	8
1617	6
1618	8
1619	8
1620	3
1621	4
1622	6
1623	8
1624	10
1625	8
1626	5
1627	10
1628	2
1629	9
1630	4
1631	6
1632	11
1633	8
1634	7
1635	4
1636	4
1637	7
1638	6
1639	7
1640	6
1641	13
1642	4
1643	8
1644	9
1645	9
1646	7
1647	5
1648	4
1649	5
1650	8
1651	7
1652	6
1653	3
1654	6
1655	10
1656	9
1657	8
1658	3
1659	8
1660	9
1661	8
1662	8
1663	6
1664	7
1665	4
1666	4
1667	7
1668	4
1669	6
1670	1
1671	4
1672	13
1673	6
1674	8
1675	6
1676	5
1677	7
1678	6
1679	9
1680	6
1681	9
1682	5
1683	5
1684	7
1685	6
1686	6
1687	7
1688	5
1689	5
1690	8
1691	1
1692	6
1693	9
1694	4
1695	3
1696	5
1697	5
1698	5
1699	4
1700	10
1701	6
1702	5
1703	3
1704	6
1705	8
1706	5
1707	9
1708	6
1709	9
1710	9
1711	9
1712	4
1713	6
1714	5
1715	4
1716	6
1717	6
1718	7
1719	6
1720	5
1721	1
1722	12
1723	8
1724	6
1725	6
1726	5
1727	9
1728	8
1729	8
1730	2
1731	7
1732	8
1733	8
1734	5
1735	7
1736	6
1737	6
1738	6
1739	2
1740	5
1741	9
1742	6
1743	5
1744	3
1745	7
1746	2
1747	6
1748	6
1749	10
1750	6
1751	9
1752	9
1753	8
1754	13
1755	6
1756	8
1757	3
1758	6
1759	6
1760	8
1761	5
1762	3
1763	7
1764	10
1765	6
1766	8
1767	10
1768	9
1769	10
1770	4
1771	9
1772	5
1773	4
1774	10
1775	6
1776	5
1777	4
1778	6
1779	4
1780	7
1781	7
1782	15
1783	5
1784	3
1785	6
1786	10
1787	6
1788	4
1789	6
1790	7
1791	8
1792	5
1793	4
1794	8
1795	4
1796	10
1797	7
1798	3
1799	5
1800	7
1801	6
1802	12
1803	10
1804	7
1805	5
1806	4
1807	5
1808	7
1809	6
1810	10
1811	9
1812	11
1813	8
1814	9
1815	7
1816	4
1817	9
1818	8
1819	7
1820	7
1821	10
1822	4
1823	8
1824	7
1825	5
1826	2
1827	7
1828	9
1829	13
1830	6
1831	1
1832	4
1833	5
1834	2
1835	5
1836	2
1837	6
1838	3
1839	11
1840	7
1841	6
1842	6
1843	10
1844	5
1845	5
1846	4
1847	7
1848	4
1849	7
1850	8
1851	11
1852	12
1853	7
1854	7
1855	9
1856	4
1857	2
1858	5
1859	7
1860	6
1861	6
1862	6
1863	6
1864	4
1865	6
1866	1
1867	4
1868	5
1869	8
1870	12
1871	5
1872	2
1873	7
1874	3
1875	5
1876	4
1877	12
1878	8
1879	5
1880	4
1881	8
1882	6
1883	6
1884	4
1885	6
1886	7
1887	6
1888	3
1889	8
1890	7
1891	4
1892	8
1893	8
1894	8
1895	5
1896	7
1897	6
1898	8
1899	6
1900	12
1901	6
1902	6
1903	12
1904	5
1905	7
1906	8
1907	10
1908	7
1909	8
1910	13
1911	8
1912	2
1913	36
1914	4
1915	5
1916	5
1917	13
1918	5
1919	10
1920	6
1921	8
1922	4
1923	5
1924	8
1925	3
1926	6
1927	6
1928	13
1929	8
1930	5
1931	4
1932	6
1933	6
1934	11
1935	7
1936	7
1937	8
1938	8
1939	2
1940	4
1941	6
1942	4
1943	6
1944	6
1945	6
1946	8
1947	10
1948	9
1949	6
1950	4
1951	9
1952	2
1953	3
1954	9
1955	6
1956	3
1957	13
1958	3
1959	9
1960	6
1961	5
1962	7
1963	7
1964	6
1965	5
1966	5
1967	4
1968	9
1969	7
1970	10
1971	5
1972	5
1973	6
1974	5
1975	12
1976	5
1977	3
1978	9
1979	5
1980	5
1981	6
1982	7
1983	6
1984	7
1985	7
1986	5
1987	4
1988	6
1989	8
1990	10
1991	10
1992	6
1993	12
1994	3
1995	6
1996	8
1997	11
1998	2
1999	9
2000	10
2001	5
2002	8
2003	3
2004	3
2005	5
2006	8
2007	10
2008	8
2009	9
2010	6
2011	5
2012	11
2013	6
2014	6
2015	15
2016	9
2017	6
2018	6
2019	6
2020	3
2021	11
2022	8
2023	2
2024	4
2025	4
2026	5
2027	9
2028	8
2029	3
2030	7
2031	9
2032	5
2033	10
2034	7
2035	6
2036	8
2037	6
2038	5
2039	8
2040	11
2041	13
2042	12
2043	10
2044	7
2045	5
2046	6
2047	5
2048	7
2049	5
2050	2
2051	10
2052	5
2053	6
2054	8
2055	5
2056	4
2057	9
2058	7
2059	9
2060	5
2061	5
2062	5
2063	2
2064	7
2065	4
2066	2
2067	6
2068	10
2069	12
2070	6
2071	7
2072	3
2073	5
2074	5
2075	13
2076	8
2077	3
2078	7
2079	7
2080	7
2081	6
2082	7
2083	5
2084	5
2085	5
2086	11
2087	11
2088	6
2089	4
2090	6
2091	8
2092	6
2093	4
2094	6
2095	7
2096	7
2097	5
2098	6
2099	8
2100	4
2101	3
2102	8
2103	6
2104	5
2105	6
2106	5
2107	6
2108	5
2109	4
2110	5
2111	3
2112	10
2113	6
2114	8
2115	9
2116	3
2117	13
2118	7
2119	7
2120	9
2121	6
2122	1
2123	7
2124	9
2125	7
2126	7
2127	9
2128	7
2129	7
2130	5
2131	4
2132	4
2133	8
2134	7
2135	7
2136	6
2137	6
2138	14
2139	4
2140	5
2141	8
2142	4
2143	8
2144	7
2145	7
2146	13
2147	8
2148	6
2149	2
2150	5
2151	5
2152	11
2153	10
2154	8
2155	10
2156	9
2157	6
2158	4
2159	6
2160	11
2161	9
2162	6
2163	5
2164	2
2165	11
2166	7
2167	11
2168	11
2169	7
2170	4
2171	5
2172	5
2173	12
2174	8
2175	7
2176	8
2177	5
2178	4
2179	8
2180	2
2181	5
2182	7
2183	9
2184	4
2185	8
2186	29
2187	6
2188	4
2189	3
2190	4
2191	7
2192	8
2193	9
2194	3
2195	5
2196	8
2197	11
2198	3
2199	4
2200	6
2201	3
2202	8
2203	5
2204	7
2205	5
2206	3
2207	51
2208	6
2209	4
2210	6
2211	4
2212	6
2213	8
2214	3
2215	70
2216	6
2217	8
2218	6
2219	8
2220	9
2221	5
2222	5
2223	2
2224	4
2225	5
2226	5
2227	3
2228	2
2229	2
2230	7
2231	6
2232	5
2233	4
2234	3
2235	6
2236	14
2237	4
2238	7
2239	8
2240	6
2241	7
2242	8
2243	6
2244	2
2245	4
2246	6
2247	13
2248	10
2249	5
2250	7
2251	6
2252	9
2253	4
2254	8
2255	11
2256	2
2257	8
2258	1
2259	5
2260	6
2261	5
2262	11
2263	5
2264	2
2265	5
2266	5
2267	7
2268	10
2269	8
2270	7
2271	6
2272	6
2273	9
2274	7
2275	7
2276	1
2277	3
2278	4
2279	9
2280	5
2281	11
2282	1
2283	6
2284	4
2285	5
2286	7
2287	7
2288	8
2289	6
2290	13
2291	7
2292	8
2293	4
2294	11
2295	6
2296	3
2297	6
2298	4
2299	7
2300	4
2301	5
2302	3
2303	6
2304	4
2305	4
2306	11
2307	8
2308	7
2309	2
2310	6
2311	10
2312	3
2313	4
2314	6
2315	1
2316	7
2317	3
2318	6
2319	6
2320	9
2321	8
2322	5
2323	8
2324	8
2325	4
2326	2
2327	3
2328	8
2329	7
2330	7
2331	7
2332	5
2333	4
2334	5
2335	7
2336	12
2337	9
2338	9
2339	6
2340	4
2341	1
2342	6
2343	10
2344	12
2345	3
2346	7
2347	4
2348	6
2349	14
2350	7
2351	9
2352	9
2353	5
2354	7
2355	12
2356	8
2357	5
2358	9
2359	7
2360	12
2361	7
2362	5
2363	2
2364	12
2365	1
2366	1
2367	8
2368	10
2369	8
2370	6
2371	11
2372	6
2373	5
2374	7
2375	6
2376	7
2377	8
2378	7
2379	10
2380	4
2381	7
2382	8
2383	10
2384	3
2385	6
2386	5
2387	6
2388	10
2389	8
2390	4
2391	12
2392	9
2393	6
2394	8
2395	1
2396	5
2397	8
2398	7
2399	8
2400	7
2401	2
2402	7
2403	8
2404	9
2405	6
2406	6
2407	7
2408	5
2409	5
2410	12
2411	10
2412	8
2413	11
2414	8
2415	4
2416	1
2417	6
2418	10
2419	6
2420	9
2421	4
2422	4
2423	2
2424	7
2425	4
2426	10
2427	4
2428	10
2429	6
2430	4
2431	6
2432	8
2433	5
2434	8
2435	8
2436	3
2437	5
2438	7
2439	4
2440	4
2441	7
2442	6
2443	7
2444	6
2445	4
2446	5
2447	13
2448	3
2449	7
2450	4
2451	7
2452	3
2453	9
2454	6
2455	10
2456	7
2457	8
2458	12
2459	10
2460	6
2461	1
2462	11
2463	4
2464	8
2465	4
2466	6
2467	11
2468	7
2469	1
2470	9
2471	10
2472	7
2473	7
2474	4
2475	8
2476	10
2477	4
2478	6
2479	5
2480	6
2481	8
2482	8
2483	5
2484	6
2485	7
2486	9
2487	7
2488	9
2489	6
2490	6
2491	5
2492	5
2493	7
2494	6
2495	10
2496	1
2497	11
2498	3
2499	4
2500	4
2501	6
2502	13
2503	10
2504	1
2505	11
2506	5
2507	6
2508	10
2509	5
2510	6
2511	11
2512	5
2513	7
2514	8
2515	5
2516	8
2517	7
2518	7
2519	7
2520	9
2521	6
2522	5
2523	6
2524	8
2525	5
2526	6
2527	9
2528	5
2529	6
2530	4
2531	4
2532	5
2533	4
2534	7
2535	3
2536	3
2537	5
2538	6
2539	8
2540	6
2541	6
2542	7
2543	8
2544	4
2545	11
2546	4
2547	9
2548	4
2549	7
2550	8
2551	11
2552	6
2553	10
2554	8
2555	10
2556	6
2557	4
2558	5
2559	9
2560	4
2561	10
2562	6
2563	5
2564	6
2565	7
2566	1
2567	10
2568	9
2569	6
2570	8
2571	5
2572	6
2573	6
2574	8
2575	6
2576	5
2577	6
2578	13
2579	2
2580	7
2581	8
2582	6
2583	10
2584	4
2585	8
2586	5
2587	11
2588	8
2589	4
2590	5
2591	2
2592	2
2593	3
2594	7
2595	10
2596	6
2597	5
2598	6
2599	6
2600	5
2601	5
2602	6
2603	6
2604	7
2605	2
2606	11
2607	6
2608	8
2609	4
2610	7
2611	2
2612	9
2613	8
2614	1
2615	15
2616	4
2617	5
2618	4
2619	7
2620	5
2621	2
2622	6
2623	9
2624	2
2625	7
2626	4
2627	8
2628	10
2629	7
2630	9
2631	6
2632	4
2633	8
2634	4
2635	8
2636	5
2637	8
2638	6
2639	7
2640	10
2641	4
2642	5
2643	9
2644	6
2645	8
2646	4
2647	4
2648	2
2649	5
2650	7
2651	7
2652	5
2653	8
2654	6
2655	11
2656	6
2657	5
2658	5
2659	6
2660	3
2661	7
2662	4
2663	10
2664	5
2665	6
2666	4
2667	6
2668	9
2669	6
2670	4
2671	4
2672	8
2673	7
2674	8
2675	6
2676	7
2677	6
2678	5
2679	5
2680	5
2681	6
2682	9
2683	5
2684	7
2685	5
2686	5
2687	4
2688	38
2689	4
2690	4
2691	7
2692	5
2693	6
2694	4
2695	6
2696	4
2697	7
2698	5
2699	7
2700	7
2701	5
2702	2
2703	6
2704	9
2705	8
2706	7
2707	4
2708	6
2709	5
2710	1
2711	7
2712	2
2713	5
2714	7
2715	5
2716	4
2717	5
2718	8
2719	18
2720	9
2721	2
2722	9
2723	6
2724	7
2725	3
2726	9
2727	5
2728	5
2729	6
2730	7
2731	6
2732	7
2733	2
2734	9
2735	6
2736	5
2737	6
2738	7
2739	2
2740	5
2741	2
2742	4
2743	11
2744	8
2745	14
2746	8
2747	5
2748	8
2749	5
2750	4
2751	9
2752	6
2753	4
2754	18
2755	3
2756	12
2757	6
2758	7
2759	8
2760	8
2761	5
2762	5
2763	5
2764	8
2765	10
2766	2
2767	4
2768	7
2769	7
2770	9
2771	4
2772	6
2773	9
2774	3
2775	10
2776	5
2777	4
2778	9
2779	7
2780	6
2781	2
2782	4
2783	12
2784	7
2785	6
2786	3
2787	3
2788	7
2789	11
2790	7
2791	9
2792	10
2793	7
2794	4
2795	6
2796	14
2797	7
2798	9
2799	10
2800	6
2801	6
2802	14
2803	5
2804	7
2805	4
2806	3
2807	5
2808	8
2809	8
2810	12
2811	4
2812	55
2813	5
2814	8
2815	6
2816	6
2817	5
2818	4
2819	8
2820	7
2821	3
2822	5
2823	1
2824	5
2825	10
2826	7
2827	7
2828	3
2829	4
2830	9
2831	3
2832	8
2833	6
2834	10
2835	7
2836	4
2837	5
2838	6
2839	12
2840	9
2841	6
2842	12
2843	9
2844	4
2845	7
2846	5
2847	4
2848	6
2849	8
2850	11
2851	7
2852	9
2853	9
2854	4
2855	10
2856	7
2857	9
2858	6
2859	3
2860	8
2861	5
2862	10
2863	5
2864	8
2865	6
2866	3
2867	5
2868	2
2869	6
2870	5
2871	8
2872	3
2873	6
2874	4
2875	3
2876	2
2877	7
2878	6
2879	12
2880	14
2881	3
2882	9
2883	7
2884	12
2885	6
2886	4
2887	5
2888	9
2889	3
2890	7
2891	6
2892	6
2893	5
2894	12
2895	7
2896	3
2897	4
2898	6
2899	5
2900	3
2901	6
2902	2
2903	5
2904	4
2905	7
2906	7
2907	5
2908	6
2909	12
2910	6
2911	12
2912	3
2913	6
2914	6
2915	8
2916	8
2917	5
2918	5
2919	7
2920	5
2921	3
2922	9
2923	4
2924	6
2925	5
2926	6
2927	5
2928	2
2929	5
2930	7
2931	10
2932	6
2933	5
2934	7
2935	3
2936	6
2937	3
2938	6
2939	11
2940	5
2941	7
2942	9
2943	12
2944	8
2945	8
2946	5
2947	1
2948	11
2949	7
2950	8
2951	6
2952	4
2953	6
2954	10
2955	6
2956	5
2957	4
2958	12
2959	7
2960	9
2961	6
2962	4
2963	7
2964	10
2965	9
2966	2
2967	5
2968	6
2969	9
2970	4
2971	9
2972	14
2973	2
2974	6
2975	6
2976	14
2977	4
2978	3
2979	5
2980	6
2981	5
2982	6
2983	4
2984	5
2985	6
2986	6
2987	5
2988	8
2989	8
2990	4
2991	7
2992	12
2993	5
2994	4
2995	3
2996	7
2997	9
2998	4
2999	6
